Id	Description	Name	Title	NpcType	Level	ForceId	AlertRadius	CorpseTime	DialogID	DialogRadius	DialogStop	AttackFlyDistance	BelongType	CombatNPC	NpcPaoPaoId	NpcPaoPaoShowType	IsCanBeClientSel	IsDisableFaceto	IsCanCatch	BornAnimId	RelibeAnimId	DropResetCountId	ItemDropType	ShowNameBordType	IsDissolution	DissolutionBronTime	DissolutionColor	DissolutionEffectID	ActivenessID	BackHomeResetFaceDir	HitEffctScaleRate	NpcFunctionalMark	CanPlayCameraRock	IsMustShowHp	LODDistance	PetID	IsHideHeadHpBar	FieldEffectId1	FieldEffectId2	NpcPaoPaoTalkID	DmgStatisticIndex	StatisticBossCount	IsBornFaceTo	ShowBelong	IsPrecentHp	Rewardinterface	EnemySelectScale	CatchCutePet
32013	路人【讲经】	老婆婆		0	1	1	10	3000	21016	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32014	酒保【打听常驻】	金玉堂	<店小二>	0	1	1	10	3000	21017	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	51	-1	-1	0	0	-1	0	1	0
32015	万事通【打听常驻】	乌鹰	<万事通>	0	1	1	10	3000	21018	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	52	-1	-1	0	0	-1	0	1	0
32016	守门人【镇南王府常驻】	守门人		0	1	1	10	3000	21019	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	53	-1	-1	0	0	-1	0	1	0
32017	傅思归【镇南王府常驻】	傅思归	<段氏家臣>	0	1	1	10	3000	21020	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	54	-1	-1	0	0	-1	0	1	0
32018	小二【城郊野店常驻】-行侠仗义	小二		0	1	1	10	3000	21021	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	55	-1	-1	0	0	-1	0	1	0
32019	孙三霸【城郊野店相位】	孙三霸	<小鳄神>	0	1	1	10	3000	21022	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32020	孙三霸部下【城郊野店相位】	孙三霸部下		0	1	1	10	3000	21023	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32021	朱丹臣【洛阳】	朱丹臣	<段氏家臣>	0	1	1	10	3000	21024	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32022	朱丹臣【城郊野店相位外】	朱丹臣	<段氏家臣>	0	1	1	10	3000	21025	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32023	阿阮【无量山入口】	阿阮	<摆夷少女>	0	1	1	10	3000	21026	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32024	足迹【五步林】			0	1	1	10	3000	21027	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	1	0	0	-1	-1	-1	0	0	-1	0	1	0
32025	腥味【五步林】			0	1	1	10	3000	21028	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	1	0	0	-1	-1	-1	0	0	-1	0	1	0
32026	阿阮哥哥【五步林】	阿成	<阿阮的哥哥>	0	1	1	10	3000	21029	2	-1	4	1	0	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32027	阿阮【坝子常驻】	阿阮	<摆夷少女>	0	1	1	10	3000	21296	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	2232	-1	-1	0	0	-1	0	1	0
32028	阿阮哥哥【坝子常驻】	阿成	<阿阮的哥哥>	0	1	1	10	3000	21031	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	2233	-1	-1	0	0	-1	0	1	0
32029	干光豪【灵猿壁】	干光豪	<无量剑东宗弟子>	0	1	1	0	3000	21032	2	-1	4	1	1	622	20	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32030	葛光佩【灵猿壁】	葛光佩	<无量剑西宗弟子>	0	1	1	0	3000	21033	2	-1	4	1	1	623	20	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32031	邢光德【剑湖宫门口常驻】	邢光德	<无量剑派通报弟子>	0	1	1	10	3000	21034	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	2234	-1	-1	0	0	-1	0	1	0
32032	无量派宾客1【剑湖宫相位】	 	 	0	1	1	10	3000	21035	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32033	无量派宾客2【剑湖宫相位】	 	 	0	1	1	10	3000	21036	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32034	无量派宾客3【剑湖宫相位】	 	 	0	1	1	10	3000	21037	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32035	无量派宾客4【剑湖宫相位】	 	 	0	1	1	10	3000	21038	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32036	无量派宾客5【剑湖宫相位】	 	 	0	1	1	10	3000	21039	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32037	无量派宾客6【剑湖宫相位】	 	 	0	1	1	10	3000	21040	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32038	无量派宾客7【剑湖宫相位】	 	 	0	1	1	10	3000	21041	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32039	马五德【剑湖宫相位】	马五德	<大理茶商>	0	1	1	10	3000	21042	2	-1	4	1	1	-1	-1	1	0	0	31251	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32040	书生【剑湖宫相位】	 	 	0	1	1	10	3000	21043	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32041	段誉【剑湖宫相位】	段誉	<镇南王世子>	0	1	1	10	3000	21044	5	-1	4	1	0	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000001]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32042	段誉【剑湖宫相位房顶】	段誉	<镇南王世子>	0	1	1	10	3000	21045	2	-1	4	1	0	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000002]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32043	龚光杰【剑湖宫相位】	龚光杰	<无量剑东宗弟子>	0	1	1	10	3000	21046	2	-1	4	1	0	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000003]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32044	容子矩【剑湖宫相位】	容子矩	<左子穆师弟>	0	1	1	10	3000	21047	2	-1	4	1	0	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000004]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32045	无量剑东宗弟子【剑湖宫相位】	无量剑东宗弟子		0	1	1	10	3000	21048	2	-1	4	1	0	-1	-1	1	0	0	-1	-1	-1	0	0	1	0	[000005]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32046	无量剑东宗精英【剑湖宫相位】	无量剑东宗精英		0	1	1	10	3000	21049	2	-1	4	1	0	-1	-1	1	0	0	-1	-1	-1	0	0	1	0	[000006]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32047	左子穆【剑湖宫相位】	左子穆	<无量剑派掌门>	0	1	1	10	3000	21050	2	-1	4	1	0	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000007]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32048	辛双清【剑湖宫相位】	辛双清	<西宗宗主>	0	1	1	10	3000	21051	2	-1	4	1	0	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000008]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32049	无量剑西宗弟子【剑湖宫相位】	无量剑西宗弟子		0	1	1	10	3000	21052	2	-1	4	1	0	-1	-1	1	0	0	-1	-1	-1	0	0	1	0	[000009]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32050	无量剑西宗精英【剑湖宫相位】	无量剑西宗精英		0	1	1	10	3000	21053	2	-1	4	1	0	-1	-1	1	0	0	-1	-1	-1	0	0	1	0	[000010]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32051	钟灵【剑湖宫相位房顶】	钟灵		0	1	1	10	3000	21054	2	-1	4	1	0	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000011]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32052	段誉【跟随】	段誉	<镇南王世子>	0	1	1	10	3000	21055	2	-1	4	1	0	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000012]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32053	钟灵【跟随】	钟灵		0	1	1	10	3000	21056	2	-1	4	1	0	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000013]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32054	段誉【神农帮】	段誉	<镇南王世子>	0	1	1	10	3000	21057	2	-1	4	1	0	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000014]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32055	钟灵【神农帮】	钟灵		0	1	1	10	3000	21058	2	-1	4	1	0	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000015]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32056	神农帮弟子【神农帮相位】	神农帮弟子		0	1	1	10	3000	21059	2	-1	4	1	0	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000016]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32057	神农帮守门弟子【神农帮相位】	神农帮守门人		0	1	1	10	3000	21060	2	-1	4	1	0	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000017]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32058	司空玄【神农帮相位】	司空玄	<神农帮帮主>	0	1	1	10	3000	21061	2	-1	4	1	0	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000018]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32059	司空玄【神农帮常驻】	司空玄	<神农帮帮主>	0	1	1	10	3000	21062	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000019]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	2235	-1	-1	0	0	-1	0	1	0
32060	雪【柴房】	雪师姐		0	1	1	10	3000	21063	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000020]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32061	雪【跟随】	雪师姐		0	1	1	10	3000	21064	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000021]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32062	雪【花相位】	雪师姐		0	1	1	10	3000	21065	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000022]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32063	无量剑西宫弟子【花相位】	无量剑西宫弟子		0	1	1	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000023]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32064	无量剑东宫弟子【花相位】	无量剑东宫弟子		0	1	1	10	3000	-1	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000024]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32065	花【花相位】	花	<灵鹫宫圣使>	0	1	1	10	3000	21068	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000025]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32066	左子穆【花相位】	左子穆	<无量洞>	0	1	1	10	3000	21069	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000026]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32067	辛双清【花相位】	辛双清	<无量洞洞主>	0	1	1	10	3000	21070	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000027]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32068	灵鹫宫弟子【花相位】	灵鹫宫弟子		0	1	1	10	3000	21071	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000028]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32069	辛双清【花相位】	辛双清	<无量洞洞主>	0	1	1	10	3000	21072	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000029]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32070	司空玄【花相位】	司空玄	<神农帮帮主>	0	1	1	10	3000	21073	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32071	神农帮弟子【花相位】	神农帮弟子		0	1	1	10	3000	21074	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32072	灵鹫宫使节潇娘【花相位】	潇娘	<灵鹫宫使节>	0	1	1	10	3000	21075	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32073	灵鹫宫使节潇娘【跟随】	潇娘	<灵鹫宫使节>	0	1	1	10	3000	21076	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32074	灵鹫宫使节潇娘【百花谷口】	潇娘	<灵鹫宫使节>	0	1	1	10	3000	21077	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32075	雪【瀑布】	雪师姐		0	1	1	10	3000	21078	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32076	雪【跳崖相位】	雪师姐		0	1	1	10	3000	21079	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32077	雪【洞外】	雪师姐		0	1	1	10	3000	21080	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32078	雪【山洞相位】	雪师姐		0	1	7	10	3000	21081	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	1	0	0	-1	-1	-1	0	0	-1	0	1	0
32079	雪【山洞相位书洞内】	雪师姐		0	1	7	10	3000	21082	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	1	0	0	-1	-1	-1	0	0	-1	0	1	0
32080	玉像【山洞相位】			4	1	1	10	3000	21083	2	-1	4	1	1	-1	-1	0	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	1	0	0	-1	-1	-1	0	0	-1	0	1	0
32081	书案【山洞相位】			4	1	1	10	3000	21084	2	-1	4	1	1	-1	-1	0	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	1	0	0	-1	-1	-1	0	0	-1	0	1	0
32082	蒲团【山洞相位】			4	1	1	10	3000	21085	2	-1	4	1	1	-1	-1	0	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	1	0	0	-1	-1	-1	0	0	-1	0	1	0
32083	床【山洞相位】			0	1	1	10	3000	21086	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	1	0	0	-1	-1	-1	0	0	-1	0	1	0
32084	武功秘籍【山洞相位】			0	1	1	10	3000	21087	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	1	0	0	-1	-1	-1	0	0	-1	0	1	0
32085	花【无量洞外】	花	<灵鹫宫圣使>	0	1	1	10	3000	21088	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32086	灵鹫宫弟子【无量洞外】	灵鹫宫弟子		0	1	1	10	3000	21089	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32087	潇娘【无量洞外】	潇娘		0	1	1	10	3000	21090	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32088	木婉清【辕门坝】	黑衣少女		0	1	1	10	3000	21091	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32089	段誉【辕门坝】	段誉	<镇南王世子>	0	1	1	10	3000	21092	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32090	干光豪【辕门坝】	干光豪	<无量剑东宗弟子>	0	1	1	10	3000	21093	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32091	葛光佩【辕门坝】	葛光佩	<无量剑西宗弟子>	0	1	1	10	3000	21094	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32092	木婉清【跟随】	木婉清	<黑衣少女>	0	1	1	10	3000	21095	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32093	司空玄【神农帮副本2】	司空玄	<神农帮帮主>	0	1	1	10	3000	21096	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32094	木婉清【神农帮外】	木婉清	<黑衣少女>	0	1	1	10	3000	21097	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32095	钟灵【神农帮外】	钟灵		0	1	1	10	3000	21098	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32096	段誉【神农帮外】	段誉	<镇南王世子>	0	1	1	10	3000	21099	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32097	段誉的足迹【神农帮-辕门坝】			4	1	1	10	3000	21100	2	-1	4	1	1	-1	-1	0	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32098	段誉的足迹【野店-茶馆】			4	1	1	10	3000	21101	2	-1	4	1	1	-1	-1	0	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32099	段誉的足迹【茶馆-悬崖】			4	1	1	10	3000	21102	2	-1	4	1	1	-1	-1	0	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32100	草堆痕迹【悬崖】			4	1	1	10	3000	21103	2	-1	4	1	1	-1	-1	0	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	1	0	0	-1	-1	-1	0	0	-1	0	1	0
32101	墙上剑痕【悬崖】			4	1	1	10	3000	21104	2	-1	4	1	1	-1	-1	0	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	1	0	0	-1	-1	-1	0	0	-1	0	1	0
32102	足迹【悬崖】			4	1	1	10	3000	21105	2	-1	4	1	1	-1	-1	0	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	1	0	0	-1	-1	-1	0	0	-1	0	1	0
32103	段正淳(行侠仗义)【镇南王府常驻】	段正淳	<大理镇南王>	0	1	1	10	3000	21106	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	56	-1	-1	0	0	-1	0	1	0
32104	朱丹臣【大理郊外】	朱丹臣	<段氏家臣>	0	1	1	10	3000	21107	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32105	段誉【大理郊外】	段誉	<镇南王世子>	0	1	1	10	3000	21108	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32106	刀白凤【大理郊外】	刀白凤		0	1	1	10	3000	21109	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32107	木婉清【大理郊外】	木婉清	<黑衣少女>	0	1	1	10	3000	21110	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32108	段正明【皇宫常驻】	段正明	<保定帝>	0	1	1	10	3000	21111	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	57	-1	-1	0	0	-1	0	1	0
32109	段正淳【皇宫】	段正淳	<大理镇南王>	0	1	1	10	3000	21112	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32110	刀白凤【皇宫】	刀白凤		0	1	1	10	3000	21113	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
32111	木婉清【皇宫】	木婉清	<黑衣少女>	0	1	1	10	3000	21114	2	-1	4	1	1	-1	-1	1	0	0	-1	-1	-1	0	-1	1	0	[000000]	-1	-1	0	1	0	1	-1	600	-1	0	0	0	-1	-1	-1	0	0	-1	0	1	0
