Id	Profession	Level	STR	AGI	VIT	SPI	WLP	HPMax	MPMax	BaseAllAttr	PhysicalAttack	MagicalAttack	PhysicalDefence	MagicalDefence	Hit	Dodge
4635	4	635	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4636	4	636	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4637	4	637	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4638	4	638	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4639	4	639	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4640	4	640	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4641	4	641	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4642	4	642	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4643	4	643	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4644	4	644	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4645	4	645	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4646	4	646	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4647	4	647	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4648	4	648	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4649	4	649	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4650	4	650	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4651	4	651	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4652	4	652	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4653	4	653	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4654	4	654	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4655	4	655	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4656	4	656	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4657	4	657	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4658	4	658	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4659	4	659	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4660	4	660	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4661	4	661	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4662	4	662	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4663	4	663	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4664	4	664	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4665	4	665	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4666	4	666	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4667	4	667	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4668	4	668	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4669	4	669	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4670	4	670	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4671	4	671	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4672	4	672	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4673	4	673	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4674	4	674	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4675	4	675	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4676	4	676	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4677	4	677	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4678	4	678	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4679	4	679	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4680	4	680	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4681	4	681	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4682	4	682	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4683	4	683	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4684	4	684	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4685	4	685	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4686	4	686	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4687	4	687	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4688	4	688	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4689	4	689	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4690	4	690	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4691	4	691	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4692	4	692	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4693	4	693	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4694	4	694	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4695	4	695	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4696	4	696	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4697	4	697	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4698	4	698	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4699	4	699	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4700	4	700	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4701	4	701	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4702	4	702	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4703	4	703	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4704	4	704	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4705	4	705	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4706	4	706	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4707	4	707	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4708	4	708	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4709	4	709	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4710	4	710	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4711	4	711	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4712	4	712	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4713	4	713	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4714	4	714	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4715	4	715	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4716	4	716	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4717	4	717	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4718	4	718	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4719	4	719	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4720	4	720	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4721	4	721	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4722	4	722	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4723	4	723	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4724	4	724	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4725	4	725	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4726	4	726	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4727	4	727	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4728	4	728	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4729	4	729	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4730	4	730	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4731	4	731	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4732	4	732	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4733	4	733	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4734	4	734	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4735	4	735	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4736	4	736	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4737	4	737	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4738	4	738	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4739	4	739	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4740	4	740	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4741	4	741	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4742	4	742	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4743	4	743	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4744	4	744	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4745	4	745	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4746	4	746	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4747	4	747	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4748	4	748	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4749	4	749	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4750	4	750	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4751	4	751	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4752	4	752	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4753	4	753	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4754	4	754	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4755	4	755	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4756	4	756	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4757	4	757	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4758	4	758	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4759	4	759	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4760	4	760	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4761	4	761	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4762	4	762	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4763	4	763	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4764	4	764	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4765	4	765	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4766	4	766	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4767	4	767	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4768	4	768	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4769	4	769	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4770	4	770	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4771	4	771	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4772	4	772	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4773	4	773	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4774	4	774	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4775	4	775	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4776	4	776	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4777	4	777	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4778	4	778	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4779	4	779	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4780	4	780	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4781	4	781	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4782	4	782	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4783	4	783	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4784	4	784	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4785	4	785	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4786	4	786	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4787	4	787	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4788	4	788	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4789	4	789	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4790	4	790	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4791	4	791	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4792	4	792	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4793	4	793	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4794	4	794	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4795	4	795	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4796	4	796	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4797	4	797	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4798	4	798	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4799	4	799	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4800	4	800	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4801	4	801	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4802	4	802	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4803	4	803	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4804	4	804	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4805	4	805	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4806	4	806	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4807	4	807	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4808	4	808	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4809	4	809	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4810	4	810	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4811	4	811	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4812	4	812	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4813	4	813	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4814	4	814	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4815	4	815	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4816	4	816	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4817	4	817	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4818	4	818	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4819	4	819	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4820	4	820	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4821	4	821	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4822	4	822	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4823	4	823	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4824	4	824	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4825	4	825	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4826	4	826	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4827	4	827	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4828	4	828	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4829	4	829	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4830	4	830	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4831	4	831	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4832	4	832	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4833	4	833	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4834	4	834	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4835	4	835	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4836	4	836	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4837	4	837	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4838	4	838	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4839	4	839	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4840	4	840	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4841	4	841	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4842	4	842	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4843	4	843	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4844	4	844	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4845	4	845	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4846	4	846	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4847	4	847	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4848	4	848	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4849	4	849	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4850	4	850	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4851	4	851	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4852	4	852	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4853	4	853	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4854	4	854	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4855	4	855	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4856	4	856	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4857	4	857	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4858	4	858	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4859	4	859	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4860	4	860	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4861	4	861	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4862	4	862	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4863	4	863	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4864	4	864	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4865	4	865	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4866	4	866	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4867	4	867	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4868	4	868	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4869	4	869	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4870	4	870	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4871	4	871	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4872	4	872	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4873	4	873	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4874	4	874	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4875	4	875	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4876	4	876	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4877	4	877	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4878	4	878	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4879	4	879	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4880	4	880	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4881	4	881	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4882	4	882	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4883	4	883	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4884	4	884	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4885	4	885	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4886	4	886	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4887	4	887	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4888	4	888	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4889	4	889	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4890	4	890	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4891	4	891	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4892	4	892	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4893	4	893	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4894	4	894	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4895	4	895	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4896	4	896	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4897	4	897	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4898	4	898	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4899	4	899	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4900	4	900	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4901	4	901	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4902	4	902	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4903	4	903	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4904	4	904	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4905	4	905	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4906	4	906	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4907	4	907	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4908	4	908	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4909	4	909	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4910	4	910	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4911	4	911	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4912	4	912	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4913	4	913	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4914	4	914	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4915	4	915	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4916	4	916	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4917	4	917	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4918	4	918	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4919	4	919	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4920	4	920	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4921	4	921	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4922	4	922	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4923	4	923	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4924	4	924	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4925	4	925	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4926	4	926	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4927	4	927	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4928	4	928	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4929	4	929	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4930	4	930	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4931	4	931	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4932	4	932	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4933	4	933	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4934	4	934	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4935	4	935	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4936	4	936	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4937	4	937	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4938	4	938	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4939	4	939	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4940	4	940	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4941	4	941	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4942	4	942	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4943	4	943	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4944	4	944	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4945	4	945	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4946	4	946	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4947	4	947	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4948	4	948	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4949	4	949	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4950	4	950	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4951	4	951	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4952	4	952	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4953	4	953	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4954	4	954	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4955	4	955	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4956	4	956	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4957	4	957	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4958	4	958	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4959	4	959	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4960	4	960	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4961	4	961	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4962	4	962	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4963	4	963	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4964	4	964	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
4965	4	965	98	120	120	138	109	6424	16400	0	1642	1702	6610	6624	2063	687
