Id	SceneID	DataID	PosX	PosY	PosZ	SpriteName	DescName	DescNameDirection
6922	1451	10288	213.63	304.9	111.08	0	-1	0
6923	1451	10288	213.63	304.9	107.41	0	-1	0
6924	1451	10288	213.63	304.9	104.81	0	-1	0
6925	1451	10025	200.14	304.86	143.5	0	-1	0
6926	1451	10032	183.4	301.41	185.91	0	-1	0
6927	1451	10200	216.7	300.17	156.44	0	-1	0
6928	1451	10026	183.4	301.49	191	0	-1	0
6930	1451	10317	183.87	300.17	156.44	0	-1	0
40451	1451	10402	218.15	300.12	249.36	0	-1	0
41451	1451	10403	213.93	300.12	249.78	0	-1	0
30551	1451	91	210.54	301.41	203.84	0	404300	0
32939	1451	10411	212.47	300.02	156.44	0	-1	0
6931	1452	10288	186.41	304.9	128.48	0	-1	0
6932	1452	10288	186.41	304.9	125.88	0	-1	0
6933	1452	10288	186.41	304.9	121.29	0	-1	0
6934	1452	10288	186.41	304.9	118.69	0	-1	0
6935	1452	10288	186.41	304.9	113.64	0	-1	0
6936	1452	10288	186.41	304.9	111.04	0	-1	0
6937	1452	10288	186.41	304.9	107.37	0	-1	0
6938	1452	10288	186.41	304.9	104.77	0	-1	0
6939	1452	10288	213.63	304.9	128.52	0	-1	0
6940	1452	10288	213.63	304.9	125.92	0	-1	0
6941	1452	10288	213.63	304.9	121.33	0	-1	0
6942	1452	10288	213.63	304.9	118.73	0	-1	0
6943	1452	10288	213.63	304.9	113.68	0	-1	0
6944	1452	10288	213.63	304.9	111.08	0	-1	0
6945	1452	10288	213.63	304.9	107.41	0	-1	0
6946	1452	10288	213.63	304.9	104.81	0	-1	0
6947	1452	10025	200.14	304.86	143.5	0	-1	0
6948	1452	10032	183.4	301.41	185.91	0	-1	0
6949	1452	10200	216.7	300.17	156.44	0	-1	0
6950	1452	10026	183.4	301.49	191	0	-1	0
6952	1452	10317	183.87	300.17	156.44	0	-1	0
40452	1452	10402	218.15	300.12	249.36	0	-1	0
41452	1452	10403	213.93	300.12	249.78	0	-1	0
30552	1452	91	210.54	301.41	203.84	0	404300	0
32940	1452	10411	212.47	300.02	156.44	0	-1	0
6953	1453	10288	186.41	304.9	128.48	0	-1	0
6954	1453	10288	186.41	304.9	125.88	0	-1	0
6955	1453	10288	186.41	304.9	121.29	0	-1	0
6956	1453	10288	186.41	304.9	118.69	0	-1	0
6957	1453	10288	186.41	304.9	113.64	0	-1	0
6958	1453	10288	186.41	304.9	111.04	0	-1	0
6959	1453	10288	186.41	304.9	107.37	0	-1	0
6960	1453	10288	186.41	304.9	104.77	0	-1	0
6961	1453	10288	213.63	304.9	128.52	0	-1	0
6962	1453	10288	213.63	304.9	125.92	0	-1	0
6963	1453	10288	213.63	304.9	121.33	0	-1	0
6964	1453	10288	213.63	304.9	118.73	0	-1	0
6965	1453	10288	213.63	304.9	113.68	0	-1	0
6966	1453	10288	213.63	304.9	111.08	0	-1	0
6967	1453	10288	213.63	304.9	107.41	0	-1	0
6968	1453	10288	213.63	304.9	104.81	0	-1	0
6969	1453	10025	200.14	304.86	143.5	0	-1	0
6970	1453	10032	183.4	301.41	185.91	0	-1	0
6971	1453	10200	216.7	300.17	156.44	0	-1	0
6972	1453	10026	183.4	301.49	191	0	-1	0
6974	1453	10317	183.87	300.17	156.44	0	-1	0
40453	1453	10402	218.15	300.12	249.36	0	-1	0
41453	1453	10403	213.93	300.12	249.78	0	-1	0
30553	1453	91	210.54	301.41	203.84	0	404300	0
32941	1453	10411	212.47	300.02	156.44	0	-1	0
6975	1454	10288	186.41	304.9	128.48	0	-1	0
6976	1454	10288	186.41	304.9	125.88	0	-1	0
6977	1454	10288	186.41	304.9	121.29	0	-1	0
6978	1454	10288	186.41	304.9	118.69	0	-1	0
6979	1454	10288	186.41	304.9	113.64	0	-1	0
6980	1454	10288	186.41	304.9	111.04	0	-1	0
6981	1454	10288	186.41	304.9	107.37	0	-1	0
6982	1454	10288	186.41	304.9	104.77	0	-1	0
6983	1454	10288	213.63	304.9	128.52	0	-1	0
6984	1454	10288	213.63	304.9	125.92	0	-1	0
6985	1454	10288	213.63	304.9	121.33	0	-1	0
6986	1454	10288	213.63	304.9	118.73	0	-1	0
6987	1454	10288	213.63	304.9	113.68	0	-1	0
6988	1454	10288	213.63	304.9	111.08	0	-1	0
6989	1454	10288	213.63	304.9	107.41	0	-1	0
6990	1454	10288	213.63	304.9	104.81	0	-1	0
6991	1454	10025	200.14	304.86	143.5	0	-1	0
6992	1454	10032	183.4	301.41	185.91	0	-1	0
6993	1454	10200	216.7	300.17	156.44	0	-1	0
6994	1454	10026	183.4	301.49	191	0	-1	0
6996	1454	10317	183.87	300.17	156.44	0	-1	0
40454	1454	10402	218.15	300.12	249.36	0	-1	0
41454	1454	10403	213.93	300.12	249.78	0	-1	0
30554	1454	91	210.54	301.41	203.84	0	404300	0
32942	1454	10411	212.47	300.02	156.44	0	-1	0
6997	1455	10288	186.41	304.9	128.48	0	-1	0
6998	1455	10288	186.41	304.9	125.88	0	-1	0
6999	1455	10288	186.41	304.9	121.29	0	-1	0
7068	1455	10288	186.41	304.9	118.69	0	-1	0
7069	1455	10288	186.41	304.9	113.64	0	-1	0
7070	1455	10288	186.41	304.9	111.04	0	-1	0
7071	1455	10288	186.41	304.9	107.37	0	-1	0
7072	1455	10288	186.41	304.9	104.77	0	-1	0
7073	1455	10288	213.63	304.9	128.52	0	-1	0
7074	1455	10288	213.63	304.9	125.92	0	-1	0
7075	1455	10288	213.63	304.9	121.33	0	-1	0
7076	1455	10288	213.63	304.9	118.73	0	-1	0
7077	1455	10288	213.63	304.9	113.68	0	-1	0
7078	1455	10288	213.63	304.9	111.08	0	-1	0
7079	1455	10288	213.63	304.9	107.41	0	-1	0
7080	1455	10288	213.63	304.9	104.81	0	-1	0
7081	1455	10025	200.14	304.86	143.5	0	-1	0
7082	1455	10032	183.4	301.41	185.91	0	-1	0
7083	1455	10200	216.7	300.17	156.44	0	-1	0
7084	1455	10026	183.4	301.49	191	0	-1	0
7086	1455	10317	183.87	300.17	156.44	0	-1	0
40455	1455	10402	218.15	300.12	249.36	0	-1	0
41455	1455	10403	213.93	300.12	249.78	0	-1	0
30555	1455	91	210.54	301.41	203.84	0	404300	0
32943	1455	10411	212.47	300.02	156.44	0	-1	0
7087	1456	10288	186.41	304.9	128.48	0	-1	0
7088	1456	10288	186.41	304.9	125.88	0	-1	0
7089	1456	10288	186.41	304.9	121.29	0	-1	0
7090	1456	10288	186.41	304.9	118.69	0	-1	0
7091	1456	10288	186.41	304.9	113.64	0	-1	0
7092	1456	10288	186.41	304.9	111.04	0	-1	0
7093	1456	10288	186.41	304.9	107.37	0	-1	0
7094	1456	10288	186.41	304.9	104.77	0	-1	0
7095	1456	10288	213.63	304.9	128.52	0	-1	0
7096	1456	10288	213.63	304.9	125.92	0	-1	0
7097	1456	10288	213.63	304.9	121.33	0	-1	0
7098	1456	10288	213.63	304.9	118.73	0	-1	0
7099	1456	10288	213.63	304.9	113.68	0	-1	0
7100	1456	10288	213.63	304.9	111.08	0	-1	0
7101	1456	10288	213.63	304.9	107.41	0	-1	0
7102	1456	10288	213.63	304.9	104.81	0	-1	0
7103	1456	10025	200.14	304.86	143.5	0	-1	0
7104	1456	10032	183.4	301.41	185.91	0	-1	0
7105	1456	10200	216.7	300.17	156.44	0	-1	0
7106	1456	10026	183.4	301.49	191	0	-1	0
7108	1456	10317	183.87	300.17	156.44	0	-1	0
40456	1456	10402	218.15	300.12	249.36	0	-1	0
41456	1456	10403	213.93	300.12	249.78	0	-1	0
30556	1456	91	210.54	301.41	203.84	0	404300	0
32944	1456	10411	212.47	300.02	156.44	0	-1	0
7109	1457	10288	186.41	304.9	128.48	0	-1	0
7110	1457	10288	186.41	304.9	125.88	0	-1	0
7111	1457	10288	186.41	304.9	121.29	0	-1	0
7112	1457	10288	186.41	304.9	118.69	0	-1	0
7156	1457	10288	186.41	304.9	113.64	0	-1	0
7157	1457	10288	186.41	304.9	111.04	0	-1	0
7158	1457	10288	186.41	304.9	107.37	0	-1	0
7159	1457	10288	186.41	304.9	104.77	0	-1	0
7160	1457	10288	213.63	304.9	128.52	0	-1	0
7161	1457	10288	213.63	304.9	125.92	0	-1	0
7162	1457	10288	213.63	304.9	121.33	0	-1	0
7163	1457	10288	213.63	304.9	118.73	0	-1	0
7164	1457	10288	213.63	304.9	113.68	0	-1	0
7165	1457	10288	213.63	304.9	111.08	0	-1	0
7166	1457	10288	213.63	304.9	107.41	0	-1	0
7167	1457	10288	213.63	304.9	104.81	0	-1	0
7168	1457	10025	200.14	304.86	143.5	0	-1	0
7169	1457	10032	183.4	301.41	185.91	0	-1	0
7170	1457	10200	216.7	300.17	156.44	0	-1	0
7171	1457	10026	183.4	301.49	191	0	-1	0
7173	1457	10317	183.87	300.17	156.44	0	-1	0
40457	1457	10402	218.15	300.12	249.36	0	-1	0
41457	1457	10403	213.93	300.12	249.78	0	-1	0
30557	1457	91	210.54	301.41	203.84	0	404300	0
32945	1457	10411	212.47	300.02	156.44	0	-1	0
7174	1458	10288	186.41	304.9	128.48	0	-1	0
7175	1458	10288	186.41	304.9	125.88	0	-1	0
7176	1458	10288	186.41	304.9	121.29	0	-1	0
7177	1458	10288	186.41	304.9	118.69	0	-1	0
7178	1458	10288	186.41	304.9	113.64	0	-1	0
7179	1458	10288	186.41	304.9	111.04	0	-1	0
7180	1458	10288	186.41	304.9	107.37	0	-1	0
7181	1458	10288	186.41	304.9	104.77	0	-1	0
7182	1458	10288	213.63	304.9	128.52	0	-1	0
7183	1458	10288	213.63	304.9	125.92	0	-1	0
7184	1458	10288	213.63	304.9	121.33	0	-1	0
7185	1458	10288	213.63	304.9	118.73	0	-1	0
7186	1458	10288	213.63	304.9	113.68	0	-1	0
7187	1458	10288	213.63	304.9	111.08	0	-1	0
7188	1458	10288	213.63	304.9	107.41	0	-1	0
7189	1458	10288	213.63	304.9	104.81	0	-1	0
7190	1458	10025	200.14	304.86	143.5	0	-1	0
7191	1458	10032	183.4	301.41	185.91	0	-1	0
7192	1458	10200	216.7	300.17	156.44	0	-1	0
7193	1458	10026	183.4	301.49	191	0	-1	0
7195	1458	10317	183.87	300.17	156.44	0	-1	0
40458	1458	10402	218.15	300.12	249.36	0	-1	0
41458	1458	10403	213.93	300.12	249.78	0	-1	0
30558	1458	91	210.54	301.41	203.84	0	404300	0
32946	1458	10411	212.47	300.02	156.44	0	-1	0
7196	1459	10288	186.41	304.9	128.48	0	-1	0
7197	1459	10288	186.41	304.9	125.88	0	-1	0
7198	1459	10288	186.41	304.9	121.29	0	-1	0
7199	1459	10288	186.41	304.9	118.69	0	-1	0
7200	1459	10288	186.41	304.9	113.64	0	-1	0
7201	1459	10288	186.41	304.9	111.04	0	-1	0
7202	1459	10288	186.41	304.9	107.37	0	-1	0
7203	1459	10288	186.41	304.9	104.77	0	-1	0
7204	1459	10288	213.63	304.9	128.52	0	-1	0
7205	1459	10288	213.63	304.9	125.92	0	-1	0
7206	1459	10288	213.63	304.9	121.33	0	-1	0
7207	1459	10288	213.63	304.9	118.73	0	-1	0
7208	1459	10288	213.63	304.9	113.68	0	-1	0
7209	1459	10288	213.63	304.9	111.08	0	-1	0
7210	1459	10288	213.63	304.9	107.41	0	-1	0
7211	1459	10288	213.63	304.9	104.81	0	-1	0
7212	1459	10025	200.14	304.86	143.5	0	-1	0
7213	1459	10032	183.4	301.41	185.91	0	-1	0
7214	1459	10200	216.7	300.17	156.44	0	-1	0
7215	1459	10026	183.4	301.49	191	0	-1	0
7217	1459	10317	183.87	300.17	156.44	0	-1	0
40459	1459	10402	218.15	300.12	249.36	0	-1	0
41459	1459	10403	213.93	300.12	249.78	0	-1	0
30559	1459	91	210.54	301.41	203.84	0	404300	0
32947	1459	10411	212.47	300.02	156.44	0	-1	0
7218	1460	10288	186.41	304.9	128.48	0	-1	0
7219	1460	10288	186.41	304.9	125.88	0	-1	0
7220	1460	10288	186.41	304.9	121.29	0	-1	0
7221	1460	10288	186.41	304.9	118.69	0	-1	0
7222	1460	10288	186.41	304.9	113.64	0	-1	0
7223	1460	10288	186.41	304.9	111.04	0	-1	0
7224	1460	10288	186.41	304.9	107.37	0	-1	0
7225	1460	10288	186.41	304.9	104.77	0	-1	0
7226	1460	10288	213.63	304.9	128.52	0	-1	0
7227	1460	10288	213.63	304.9	125.92	0	-1	0
7228	1460	10288	213.63	304.9	121.33	0	-1	0
7229	1460	10288	213.63	304.9	118.73	0	-1	0
7230	1460	10288	213.63	304.9	113.68	0	-1	0
7231	1460	10288	213.63	304.9	111.08	0	-1	0
7232	1460	10288	213.63	304.9	107.41	0	-1	0
7233	1460	10288	213.63	304.9	104.81	0	-1	0
7234	1460	10025	200.14	304.86	143.5	0	-1	0
7235	1460	10032	183.4	301.41	185.91	0	-1	0
7236	1460	10200	216.7	300.17	156.44	0	-1	0
7237	1460	10026	183.4	301.49	191	0	-1	0
7239	1460	10317	183.87	300.17	156.44	0	-1	0
40460	1460	10402	218.15	300.12	249.36	0	-1	0
41460	1460	10403	213.93	300.12	249.78	0	-1	0
30560	1460	91	210.54	301.41	203.84	0	404300	0
32948	1460	10411	212.47	300.02	156.44	0	-1	0
7240	1461	10288	186.41	304.9	128.48	0	-1	0
7241	1461	10288	186.41	304.9	125.88	0	-1	0
7242	1461	10288	186.41	304.9	121.29	0	-1	0
7243	1461	10288	186.41	304.9	118.69	0	-1	0
7244	1461	10288	186.41	304.9	113.64	0	-1	0
7245	1461	10288	186.41	304.9	111.04	0	-1	0
7246	1461	10288	186.41	304.9	107.37	0	-1	0
7247	1461	10288	186.41	304.9	104.77	0	-1	0
7248	1461	10288	213.63	304.9	128.52	0	-1	0
7249	1461	10288	213.63	304.9	125.92	0	-1	0
7250	1461	10288	213.63	304.9	121.33	0	-1	0
7251	1461	10288	213.63	304.9	118.73	0	-1	0
7252	1461	10288	213.63	304.9	113.68	0	-1	0
7253	1461	10288	213.63	304.9	111.08	0	-1	0
7254	1461	10288	213.63	304.9	107.41	0	-1	0
7255	1461	10288	213.63	304.9	104.81	0	-1	0
7256	1461	10025	200.14	304.86	143.5	0	-1	0
7257	1461	10032	183.4	301.41	185.91	0	-1	0
7258	1461	10200	216.7	300.17	156.44	0	-1	0
7259	1461	10026	183.4	301.49	191	0	-1	0
7261	1461	10317	183.87	300.17	156.44	0	-1	0
40461	1461	10402	218.15	300.12	249.36	0	-1	0
41461	1461	10403	213.93	300.12	249.78	0	-1	0
30561	1461	91	210.54	301.41	203.84	0	404300	0
32949	1461	10411	212.47	300.02	156.44	0	-1	0
7262	1462	10288	186.41	304.9	128.48	0	-1	0
7263	1462	10288	186.41	304.9	125.88	0	-1	0
7264	1462	10288	186.41	304.9	121.29	0	-1	0
7265	1462	10288	186.41	304.9	118.69	0	-1	0
7266	1462	10288	186.41	304.9	113.64	0	-1	0
7267	1462	10288	186.41	304.9	111.04	0	-1	0
7268	1462	10288	186.41	304.9	107.37	0	-1	0
7269	1462	10288	186.41	304.9	104.77	0	-1	0
7270	1462	10288	213.63	304.9	128.52	0	-1	0
7271	1462	10288	213.63	304.9	125.92	0	-1	0
7272	1462	10288	213.63	304.9	121.33	0	-1	0
7273	1462	10288	213.63	304.9	118.73	0	-1	0
7274	1462	10288	213.63	304.9	113.68	0	-1	0
7275	1462	10288	213.63	304.9	111.08	0	-1	0
7276	1462	10288	213.63	304.9	107.41	0	-1	0
7277	1462	10288	213.63	304.9	104.81	0	-1	0
7278	1462	10025	200.14	304.86	143.5	0	-1	0
7279	1462	10032	183.4	301.41	185.91	0	-1	0
7280	1462	10200	216.7	300.17	156.44	0	-1	0
7281	1462	10026	183.4	301.49	191	0	-1	0
7283	1462	10317	183.87	300.17	156.44	0	-1	0
40462	1462	10402	218.15	300.12	249.36	0	-1	0
41462	1462	10403	213.93	300.12	249.78	0	-1	0
30562	1462	91	210.54	301.41	203.84	0	404300	0
32950	1462	10411	212.47	300.02	156.44	0	-1	0
7284	1463	10288	186.41	304.9	128.48	0	-1	0
7285	1463	10288	186.41	304.9	125.88	0	-1	0
7286	1463	10288	186.41	304.9	121.29	0	-1	0
7287	1463	10288	186.41	304.9	118.69	0	-1	0
7288	1463	10288	186.41	304.9	113.64	0	-1	0
7289	1463	10288	186.41	304.9	111.04	0	-1	0
7290	1463	10288	186.41	304.9	107.37	0	-1	0
7291	1463	10288	186.41	304.9	104.77	0	-1	0
7292	1463	10288	213.63	304.9	128.52	0	-1	0
7293	1463	10288	213.63	304.9	125.92	0	-1	0
7294	1463	10288	213.63	304.9	121.33	0	-1	0
7295	1463	10288	213.63	304.9	118.73	0	-1	0
7296	1463	10288	213.63	304.9	113.68	0	-1	0
7297	1463	10288	213.63	304.9	111.08	0	-1	0
7298	1463	10288	213.63	304.9	107.41	0	-1	0
7299	1463	10288	213.63	304.9	104.81	0	-1	0
7300	1463	10025	200.14	304.86	143.5	0	-1	0
7301	1463	10032	183.4	301.41	185.91	0	-1	0
7302	1463	10200	216.7	300.17	156.44	0	-1	0
7303	1463	10026	183.4	301.49	191	0	-1	0
7307	1463	10317	183.87	300.17	156.44	0	-1	0
40463	1463	10402	218.15	300.12	249.36	0	-1	0
41463	1463	10403	213.93	300.12	249.78	0	-1	0
30563	1463	91	210.54	301.41	203.84	0	404300	0
32951	1463	10411	212.47	300.02	156.44	0	-1	0
7308	1464	10288	186.41	304.9	128.48	0	-1	0
7309	1464	10288	186.41	304.9	125.88	0	-1	0
7310	1464	10288	186.41	304.9	121.29	0	-1	0
7311	1464	10288	186.41	304.9	118.69	0	-1	0
7312	1464	10288	186.41	304.9	113.64	0	-1	0
7313	1464	10288	186.41	304.9	111.04	0	-1	0
7314	1464	10288	186.41	304.9	107.37	0	-1	0
7315	1464	10288	186.41	304.9	104.77	0	-1	0
7316	1464	10288	213.63	304.9	128.52	0	-1	0
7317	1464	10288	213.63	304.9	125.92	0	-1	0
7318	1464	10288	213.63	304.9	121.33	0	-1	0
7319	1464	10288	213.63	304.9	118.73	0	-1	0
7320	1464	10288	213.63	304.9	113.68	0	-1	0
7321	1464	10288	213.63	304.9	111.08	0	-1	0
7322	1464	10288	213.63	304.9	107.41	0	-1	0
7323	1464	10288	213.63	304.9	104.81	0	-1	0
7324	1464	10025	200.14	304.86	143.5	0	-1	0
7325	1464	10032	183.4	301.41	185.91	0	-1	0
7326	1464	10200	216.7	300.17	156.44	0	-1	0
7327	1464	10026	183.4	301.49	191	0	-1	0
7329	1464	10317	183.87	300.17	156.44	0	-1	0
40464	1464	10402	218.15	300.12	249.36	0	-1	0
41464	1464	10403	213.93	300.12	249.78	0	-1	0
30564	1464	91	210.54	301.41	203.84	0	404300	0
32952	1464	10411	212.47	300.02	156.44	0	-1	0
7330	1465	10288	186.41	304.9	128.48	0	-1	0
7331	1465	10288	186.41	304.9	125.88	0	-1	0
7332	1465	10288	186.41	304.9	121.29	0	-1	0
7333	1465	10288	186.41	304.9	118.69	0	-1	0
7334	1465	10288	186.41	304.9	113.64	0	-1	0
7335	1465	10288	186.41	304.9	111.04	0	-1	0
7336	1465	10288	186.41	304.9	107.37	0	-1	0
7337	1465	10288	186.41	304.9	104.77	0	-1	0
7338	1465	10288	213.63	304.9	128.52	0	-1	0
7339	1465	10288	213.63	304.9	125.92	0	-1	0
7340	1465	10288	213.63	304.9	121.33	0	-1	0
7341	1465	10288	213.63	304.9	118.73	0	-1	0
7342	1465	10288	213.63	304.9	113.68	0	-1	0
7343	1465	10288	213.63	304.9	111.08	0	-1	0
7344	1465	10288	213.63	304.9	107.41	0	-1	0
7345	1465	10288	213.63	304.9	104.81	0	-1	0
7346	1465	10025	200.14	304.86	143.5	0	-1	0
7347	1465	10032	183.4	301.41	185.91	0	-1	0
7348	1465	10200	216.7	300.17	156.44	0	-1	0
7349	1465	10026	183.4	301.49	191	0	-1	0
7351	1465	10317	183.87	300.17	156.44	0	-1	0
40465	1465	10402	218.15	300.12	249.36	0	-1	0
41465	1465	10403	213.93	300.12	249.78	0	-1	0
30565	1465	91	210.54	301.41	203.84	0	404300	0
32953	1465	10411	212.47	300.02	156.44	0	-1	0
7352	1466	10288	186.41	304.9	128.48	0	-1	0
7353	1466	10288	186.41	304.9	125.88	0	-1	0
7354	1466	10288	186.41	304.9	121.29	0	-1	0
7355	1466	10288	186.41	304.9	118.69	0	-1	0
7356	1466	10288	186.41	304.9	113.64	0	-1	0
7357	1466	10288	186.41	304.9	111.04	0	-1	0
7358	1466	10288	186.41	304.9	107.37	0	-1	0
7359	1466	10288	186.41	304.9	104.77	0	-1	0
7360	1466	10288	213.63	304.9	128.52	0	-1	0
7361	1466	10288	213.63	304.9	125.92	0	-1	0
7362	1466	10288	213.63	304.9	121.33	0	-1	0
7363	1466	10288	213.63	304.9	118.73	0	-1	0
7364	1466	10288	213.63	304.9	113.68	0	-1	0
7365	1466	10288	213.63	304.9	111.08	0	-1	0
7366	1466	10288	213.63	304.9	107.41	0	-1	0
7367	1466	10288	213.63	304.9	104.81	0	-1	0
7368	1466	10025	200.14	304.86	143.5	0	-1	0
7369	1466	10032	183.4	301.41	185.91	0	-1	0
7370	1466	10200	216.7	300.17	156.44	0	-1	0
7371	1466	10026	183.4	301.49	191	0	-1	0
7373	1466	10317	183.87	300.17	156.44	0	-1	0
40466	1466	10402	218.15	300.12	249.36	0	-1	0
41466	1466	10403	213.93	300.12	249.78	0	-1	0
30566	1466	91	210.54	301.41	203.84	0	404300	0
32954	1466	10411	212.47	300.02	156.44	0	-1	0
7374	1467	10288	186.41	304.9	128.48	0	-1	0
7375	1467	10288	186.41	304.9	125.88	0	-1	0
7376	1467	10288	186.41	304.9	121.29	0	-1	0
7377	1467	10288	186.41	304.9	118.69	0	-1	0
7378	1467	10288	186.41	304.9	113.64	0	-1	0
7379	1467	10288	186.41	304.9	111.04	0	-1	0
7380	1467	10288	186.41	304.9	107.37	0	-1	0
7381	1467	10288	186.41	304.9	104.77	0	-1	0
7382	1467	10288	213.63	304.9	128.52	0	-1	0
7383	1467	10288	213.63	304.9	125.92	0	-1	0
7384	1467	10288	213.63	304.9	121.33	0	-1	0
7385	1467	10288	213.63	304.9	118.73	0	-1	0
7386	1467	10288	213.63	304.9	113.68	0	-1	0
7387	1467	10288	213.63	304.9	111.08	0	-1	0
7388	1467	10288	213.63	304.9	107.41	0	-1	0
7389	1467	10288	213.63	304.9	104.81	0	-1	0
7390	1467	10025	200.14	304.86	143.5	0	-1	0
7391	1467	10032	183.4	301.41	185.91	0	-1	0
7392	1467	10200	216.7	300.17	156.44	0	-1	0
7393	1467	10026	183.4	301.49	191	0	-1	0
7395	1467	10317	183.87	300.17	156.44	0	-1	0
40467	1467	10402	218.15	300.12	249.36	0	-1	0
41467	1467	10403	213.93	300.12	249.78	0	-1	0
30567	1467	91	210.54	301.41	203.84	0	404300	0
32955	1467	10411	212.47	300.02	156.44	0	-1	0
7396	1468	10288	186.41	304.9	128.48	0	-1	0
7397	1468	10288	186.41	304.9	125.88	0	-1	0
7398	1468	10288	186.41	304.9	121.29	0	-1	0
7399	1468	10288	186.41	304.9	118.69	0	-1	0
7400	1468	10288	186.41	304.9	113.64	0	-1	0
7401	1468	10288	186.41	304.9	111.04	0	-1	0
7402	1468	10288	186.41	304.9	107.37	0	-1	0
7403	1468	10288	186.41	304.9	104.77	0	-1	0
7404	1468	10288	213.63	304.9	128.52	0	-1	0
7405	1468	10288	213.63	304.9	125.92	0	-1	0
7406	1468	10288	213.63	304.9	121.33	0	-1	0
7407	1468	10288	213.63	304.9	118.73	0	-1	0
7408	1468	10288	213.63	304.9	113.68	0	-1	0
7409	1468	10288	213.63	304.9	111.08	0	-1	0
7410	1468	10288	213.63	304.9	107.41	0	-1	0
7411	1468	10288	213.63	304.9	104.81	0	-1	0
7412	1468	10025	200.14	304.86	143.5	0	-1	0
7413	1468	10032	183.4	301.41	185.91	0	-1	0
7414	1468	10200	216.7	300.17	156.44	0	-1	0
7415	1468	10026	183.4	301.49	191	0	-1	0
7417	1468	10317	183.87	300.17	156.44	0	-1	0
40468	1468	10402	218.15	300.12	249.36	0	-1	0
41468	1468	10403	213.93	300.12	249.78	0	-1	0
30568	1468	91	210.54	301.41	203.84	0	404300	0
32956	1468	10411	212.47	300.02	156.44	0	-1	0
7418	1469	10288	186.41	304.9	128.48	0	-1	0
7419	1469	10288	186.41	304.9	125.88	0	-1	0
7420	1469	10288	186.41	304.9	121.29	0	-1	0
7421	1469	10288	186.41	304.9	118.69	0	-1	0
7422	1469	10288	186.41	304.9	113.64	0	-1	0
7423	1469	10288	186.41	304.9	111.04	0	-1	0
7424	1469	10288	186.41	304.9	107.37	0	-1	0
7425	1469	10288	186.41	304.9	104.77	0	-1	0
7426	1469	10288	213.63	304.9	128.52	0	-1	0
7427	1469	10288	213.63	304.9	125.92	0	-1	0
7428	1469	10288	213.63	304.9	121.33	0	-1	0
7429	1469	10288	213.63	304.9	118.73	0	-1	0
7430	1469	10288	213.63	304.9	113.68	0	-1	0
7431	1469	10288	213.63	304.9	111.08	0	-1	0
7432	1469	10288	213.63	304.9	107.41	0	-1	0
7433	1469	10288	213.63	304.9	104.81	0	-1	0
7434	1469	10025	200.14	304.86	143.5	0	-1	0
7435	1469	10032	183.4	301.41	185.91	0	-1	0
7436	1469	10200	216.7	300.17	156.44	0	-1	0
7437	1469	10026	183.4	301.49	191	0	-1	0
7439	1469	10317	183.87	300.17	156.44	0	-1	0
40469	1469	10402	218.15	300.12	249.36	0	-1	0
41469	1469	10403	213.93	300.12	249.78	0	-1	0
30569	1469	91	210.54	301.41	203.84	0	404300	0
32957	1469	10411	212.47	300.02	156.44	0	-1	0
7440	1470	10288	186.41	304.9	128.48	0	-1	0
7441	1470	10288	186.41	304.9	125.88	0	-1	0
7442	1470	10288	186.41	304.9	121.29	0	-1	0
7443	1470	10288	186.41	304.9	118.69	0	-1	0
7444	1470	10288	186.41	304.9	113.64	0	-1	0
7445	1470	10288	186.41	304.9	111.04	0	-1	0
7446	1470	10288	186.41	304.9	107.37	0	-1	0
7447	1470	10288	186.41	304.9	104.77	0	-1	0
7448	1470	10288	213.63	304.9	128.52	0	-1	0
7449	1470	10288	213.63	304.9	125.92	0	-1	0
7450	1470	10288	213.63	304.9	121.33	0	-1	0
7451	1470	10288	213.63	304.9	118.73	0	-1	0
7452	1470	10288	213.63	304.9	113.68	0	-1	0
7453	1470	10288	213.63	304.9	111.08	0	-1	0
7454	1470	10288	213.63	304.9	107.41	0	-1	0
7455	1470	10288	213.63	304.9	104.81	0	-1	0
7456	1470	10025	200.14	304.86	143.5	0	-1	0
7457	1470	10032	183.4	301.41	185.91	0	-1	0
7458	1470	10200	216.7	300.17	156.44	0	-1	0
7459	1470	10026	183.4	301.49	191	0	-1	0
7461	1470	10317	183.87	300.17	156.44	0	-1	0
40470	1470	10402	218.15	300.12	249.36	0	-1	0
41470	1470	10403	213.93	300.12	249.78	0	-1	0
30570	1470	91	210.54	301.41	203.84	0	404300	0
32958	1470	10411	212.47	300.02	156.44	0	-1	0
7462	1471	10288	186.41	304.9	128.48	0	-1	0
7463	1471	10288	186.41	304.9	125.88	0	-1	0
7464	1471	10288	186.41	304.9	121.29	0	-1	0
7465	1471	10288	186.41	304.9	118.69	0	-1	0
7466	1471	10288	186.41	304.9	113.64	0	-1	0
7467	1471	10288	186.41	304.9	111.04	0	-1	0
7468	1471	10288	186.41	304.9	107.37	0	-1	0
7469	1471	10288	186.41	304.9	104.77	0	-1	0
7470	1471	10288	213.63	304.9	128.52	0	-1	0
7471	1471	10288	213.63	304.9	125.92	0	-1	0
7472	1471	10288	213.63	304.9	121.33	0	-1	0
7473	1471	10288	213.63	304.9	118.73	0	-1	0
7474	1471	10288	213.63	304.9	113.68	0	-1	0
