Id	IsOpen	Name	LifeTime	OpenID	ResetID	RuleID	ActivenessIndex	EnterMode	EnterSubMod	IsShowStatisticsData	IsShowLethalDamageInfo	IsCanEnterSendOpenPak	StatisticsID	LastBossNpcID	UnlockFunctionID	IsAchievementCopyscene	ClearTeamTarget	OpenNavigation	CopySceneEnterCountId	IsMarryAutoConfirmEnter	DifficultySelect	AFK	OffsetTimeForShow	IsShowBOSSFight	CopySceneBossDropID1	CopySceneBossDropID2	CopySceneBossDropID3	CopySceneBossDataID1	CopySceneBossDataID2	CopySceneBossDataID3	CopySceneBossCount	ShowChallengeDropInfo
442	1	宗师殿	2010000	-1	-1	209	19	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
443	1	江湖饭馆·醉轩楼	99999999	-1	-1	211	51	17	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1
444	1	问剑江湖	210000	-1	-1	208	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
445	1	AI交互	210000	-1	-1	208	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
446	1	AI交互	210000	-1	-1	208	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
447	1	AI交互	210000	-1	-1	208	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
448	1	AI交互	210000	-1	-1	208	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
449	1	江湖饭馆·醉轩楼	99999999	-1	-1	215	-1	1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1
450	1	师门赠礼	600000	-1	-1	204	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
451	1	师门赠礼	600000	-1	-1	204	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
452	1	师门赠礼	600000	-1	-1	204	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
453	1	师门赠礼	600000	-1	-1	204	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
454	1	师门赠礼	600000	-1	-1	204	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
455	1	师门赠礼	600000	-1	-1	204	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
456	1	师门赠礼	600000	-1	-1	204	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
457	1	师门赠礼	600000	-1	-1	204	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
458	1	师门赠礼	600000	-1	-1	204	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
459	1	师门赠礼	600000	-1	-1	204	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
460	1	神都剑阵	170000	2016	-1	109	25	7	-1	1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
461	1	轩辕台一层	790000	2017	-1	112	31	3	-1	-1	0	1	0	-1	-1	1	-1	1	-1	-1	-1	0	5000	0	-1	-1	-1	-1	-1	-1	-1	-1
462	1	轩辕台二层·逐鹿	650000	2017	-1	112	31	3	-1	-1	0	1	0	-1	-1	1	-1	1	-1	-1	-1	0	-11500	0	-1	-1	-1	-1	-1	-1	-1	-1
463	1	轩辕台二层·破釜	650000	2017	-1	112	31	3	-1	-1	0	1	0	-1	-1	1	-1	1	-1	-1	-1	0	-11500	0	-1	-1	-1	-1	-1	-1	-1	-1
464	1	轩辕台三层·逐鹿	470000	2017	-1	112	31	3	-1	-1	0	1	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
465	1	轩辕台三层·破釜	470000	2017	-1	112	31	3	-1	-1	0	1	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
466	1	3级城市	3960000	2063	-1	113	53	3	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
467	1	2级城市	3960000	2063	-1	113	53	3	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
468	1	1级城市	3960000	2063	-1	113	53	3	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
469	1	江湖饭馆·醉轩楼	99999999	-1	-1	211	51	17	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1
470	1	攻守兼备	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
471	1	攻守兼备	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
472	1	攻守兼备	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
473	1	攻守兼备	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
474	1	攻守兼备	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
475	1	攻守兼备	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
476	1	录屏测试场景	99999999	-1	-1	37	-1	15	-1	1	0	1	0	-1	-1	1	1	1	-1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
477	1	桃源秘境	1800000	-1	-1	205	-1	1	-1	-1	0	1	0	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
478	1	武道巅峰挑战场	200000	-1	-1	238	-1	1	-1	-1	0	1	0	-1	-1	1	-1	1	-1	1	-1	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1
479	1	武道巅峰挑战场	1800000	-1	-1	238	-1	1	-1	-1	0	1	0	-1	-1	1	-1	1	-1	1	-1	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1
480	1	武道巅峰挑战场	200000	-1	-1	238	-1	1	-1	-1	0	1	0	-1	-1	1	-1	1	-1	1	-1	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1
481	1	武道巅峰挑战场	200000	-1	-1	238	-1	1	-1	-1	0	1	0	-1	-1	1	-1	1	-1	1	-1	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1
482	1	指点武功	600000	-1	-1	204	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
483	1	纵横集市	200000	-1	-1	238	1	1	-1	-1	0	1	0	-1	-1	1	-1	1	2	1	-1	0	0	1	-1	-1	-1	-1	-1	-1	1	-1
484	1	发财大厅	200000	-1	-1	238	-1	1	-1	-1	0	1	0	-1	-1	1	-1	1	3	-1	-1	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1
485	1	师门赠礼	600000	-1	-1	204	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
486	1	武学展示	60000	-1	-1	203	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
495	1	华山论剑	220000	3005	-1	109	57	7	-1	1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
496	1	华山论剑	220000	3005	-1	109	-1	7	-1	1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
497	1	华山论剑	300000	3005	-1	109	-1	7	-1	1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
498	1	洛阳	600000	-1	-1	129	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
499	1	训练房间	210000	-1	-1	209	19	3	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
500	1	锐金五行旗	900000	-1	-1	222	-1	2	-1	1	0	1	0	-1	-1	1	1	1	-1	1	-1	0	0	0	-1	-1	-1	-1	-1	-1	1	1
501	1	巨木五行旗	900000	-1	-1	222	-1	2	-1	1	0	1	0	-1	-1	1	1	1	-1	1	-1	0	0	0	-1	-1	-1	-1	-1	-1	1	1
502	1	洪水五行旗	900000	-1	-1	222	-1	2	-1	1	0	1	0	-1	-1	1	1	1	-1	1	-1	0	0	0	-1	-1	-1	-1	-1	-1	1	1
503	1	烈火五行旗	900000	-1	-1	222	-1	2	-1	1	0	1	0	-1	-1	1	1	1	-1	1	-1	0	0	0	-1	-1	-1	-1	-1	-1	1	1
504	1	厚土五行旗	900000	-1	-1	222	-1	2	-1	1	0	1	0	-1	-1	1	1	1	-1	1	-1	0	0	0	-1	-1	-1	-1	-1	-1	1	1
505	1	魔教阴影	900000	-1	-1	218	-1	1	-1	1	0	1	0	-1	-1	1	1	1	-1	1	-1	0	0	0	-1	-1	-1	-1	-1	-1	1	1
506	1	回忆中的魔教	900000	-1	-1	218	-1	1	-1	1	0	1	0	-1	-1	1	1	1	-1	1	-1	0	0	0	-1	-1	-1	-1	-1	-1	1	1
507	1	萧远山战斗	3600000	-1	-1	1	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	1	1
508	1	缥缈峰	1800000	-1	22	223	21	15	3	1	0	1	0	-1	-1	1	-1	1	-1	-1	1	0	0	1	-1	-1	-1	-1	-1	-1	3	217
509	1	明教宝库	400000	-1	-1	222	-1	15	-1	1	0	1	0	-1	-1	1	1	1	-1	1	-1	0	0	0	-1	-1	-1	-1	-1	-1	1	1
510	1	天龙寺	900000	-1	-1	218	-1	1	-1	1	0	1	0	-1	-1	1	1	1	-1	1	-1	0	0	0	-1	-1	-1	-1	-1	-1	1	1
511	1	遇险·泼皮拦路	180000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
512	1	巧遇·切磋武艺	180000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
530	1	洛阳	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
531	1	洛阳	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
532	1	洛阳	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
533	1	洛阳	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
534	1	洛阳	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
535	1	洛阳	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
536	1	洛阳	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
537	1	洛阳	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
538	1	洛阳	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
539	1	洛阳	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
540	1	洛阳	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
541	1	洛阳	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
542	1	宝石盛宴	900000	542	90	233	58	15	-1	1	0	1	0	-1	-1	1	1	1	-1	1	-1	0	0	1	-1	-1	-1	-1	-1	-1	1	-1
600	1	秦家寨	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
601	1	秦家寨	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
602	1	救人	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
603	1	劝君更进	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
604	1	英雄救美	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
605	1	杏子林	100000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
606	1	爱屋及乌	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
607	1	无名乞丐	100000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
608	1	行侠仗义	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
609	1	医者仁心	100000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
610	1	大理预热	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
611	1	丽水城	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
612	1	医者仁心	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
620	1	五福锦鲤	630000	-1	-1	236	21	17	6	1	0	1	0	-1	-1	1	1	1	-1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
621	1	五福锦鲤	630000	-1	-1	236	21	17	6	1	0	1	0	-1	-1	1	1	1	-1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
622	1	五福锦鲤	630000	-1	-1	236	21	17	6	1	0	1	0	-1	-1	1	1	1	-1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
623	1	五福锦鲤	630000	-1	-1	236	21	17	6	1	0	1	0	-1	-1	1	1	1	-1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
624	1	五福锦鲤	630000	-1	-1	236	21	17	6	1	0	1	0	-1	-1	1	1	1	-1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
625	1	西洲沙海	235000	-1	-1	237	-1	8	-1	1	0	1	0	-1	-1	1	1	1	-1	1	-1	0	0	0	-1	-1	-1	-1	-1	-1	1	1
626	1	嵩山	235000	-1	-1	237	-1	8	-1	1	0	1	0	-1	-1	1	1	1	-1	1	-1	0	0	0	-1	-1	-1	-1	-1	-1	1	1
627	1	天山	235000	-1	-1	237	-1	8	-1	1	0	1	0	-1	-1	1	1	1	-1	1	-1	0	0	0	-1	-1	-1	-1	-1	-1	1	1
628	1	雁门	235000	-1	-1	237	-1	8	-1	1	0	1	0	-1	-1	1	1	1	-1	1	-1	0	0	0	-1	-1	-1	-1	-1	-1	1	1
629	1	敦煌沙漠	235000	-1	-1	237	-1	8	-1	1	0	1	0	-1	-1	1	1	1	-1	1	-1	0	0	0	-1	-1	-1	-1	-1	-1	1	1
630	1	辽西草原	235000	-1	-1	237	-1	8	-1	1	0	1	0	-1	-1	1	1	1	-1	1	-1	0	0	0	-1	-1	-1	-1	-1	-1	1	1
700	1	问剑江湖	210000	-1	-1	208	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
701	1	问剑江湖	210000	-1	-1	208	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
702	1	问剑江湖	210000	-1	-1	208	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
703	1	问剑江湖	210000	-1	-1	208	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
704	1	问剑江湖	210000	-1	-1	208	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
705	1	问剑江湖	210000	-1	-1	208	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
706	1	问剑江湖	210000	-1	-1	208	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
707	1	问剑江湖	210000	-1	-1	208	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
708	1	问剑江湖	210000	-1	-1	208	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
709	1	问剑江湖	210000	-1	-1	208	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
710	1	拭剑天下	2700000	-1	-1	227	-1	8	-1	1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
711	1	拭剑天下	2700000	-1	-1	227	-1	8	-1	1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
712	1	踏青	1800000	-1	-1	241	-1	2	-1	1	0	1	0	-1	-1	1	1	1	-1	1	-1	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1
713	1	宠物大师	150000	-1	-1	239	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
714	1	宠物大师	150000	-1	-1	239	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
715	1	宠物大师	150000	-1	-1	239	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
716	1	元素门主·御	150000	-1	-1	239	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
717	1	元素门主·御	150000	-1	-1	239	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
718	1	元素门主·御	150000	-1	-1	239	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
719	1	元素门主·攻	150000	-1	-1	239	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
720	1	元素门主·攻	150000	-1	-1	239	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
721	1	元素门主·攻	150000	-1	-1	239	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
722	1	武功盖世	210000	-1	-1	239	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
723	1	武功盖世	210000	-1	-1	239	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
724	1	武功盖世	210000	-1	-1	239	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
725	1	技巧大师	210000	-1	-1	239	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
726	1	技巧大师	210000	-1	-1	239	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
727	1	技巧大师	210000	-1	-1	239	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
728	1	拭剑天下	610000	-1	-1	227	-1	7	-1	1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
729	1	拭剑天下	180000	-1	-1	227	-1	7	-1	1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
730	1	拭剑天下	180000	-1	-1	227	-1	7	-1	1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
800	1	协助萌猪	363000	-1	-1	232	-1	11	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
801	1	协助萌猪	363000	-1	-1	232	-1	11	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
802	1	协助萌猪	363000	-1	-1	232	-1	11	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
803	1	协助萌猪	363000	-1	-1	232	-1	11	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
804	1	协助萌猪	363000	-1	-1	232	-1	11	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
805	1	甜粽寻回	910000	-1	-1	232	-1	11	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
806	1	咸粽寻回	910000	-1	-1	232	-1	11	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
807	1	大理试炼	310000	-1	-1	239	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
808	1	大理试炼	310000	-1	-1	239	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
809	1	大理试炼	310000	-1	-1	239	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
810	1	【缉凶密令】万劫谷	363000	-1	-1	234	-1	10	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
811	1	【缉凶密令】姑苏	363000	-1	-1	234	-1	10	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
812	1	【缉凶密令】嵩山	363000	-1	-1	234	-1	10	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
813	1	【缉凶密令】敦煌	363000	-1	-1	234	-1	10	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
814	1	【缉凶密令】雁门	363000	-1	-1	234	-1	10	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
815	1	【缉凶密令】嵩山	363000	-1	-1	234	-1	10	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
816	1	奇味月饼	610000	-1	-1	232	-1	11	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
817	1	奇味月饼	610000	-1	-1	232	-1	11	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
818	1	奇味月饼	610000	-1	-1	232	-1	11	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
819	1	爆竹辞岁	1010000	-1	-1	240	-1	17	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
